user,avg_daily_device_connections,above_avg_daily_counter,ratio_of_above_avg_days,risk_score_1,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,risk_score_2,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,risk_score_3,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,risk_score_4,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,risk_score_5,total_risk_score,never_used_device,onboarding_hour,onboarding_month,onboarding_weekday,odd_onboarding,label,avg_daily_device_connections_log,late_hour_device_use_log,missing_disconnects_log,distinct_pcs_used_log,above_avg_daily_counter_log,emails_sent_off_hours_log,total_files_copied_log,active_days_log,avg_files_copied_per_day_log,filetype_doc_log,filetype_exe_log,filetype_jpg_log,filetype_pdf_log,filetype_txt_log,filetype_zip_log,avg_malicious_urls_per_day_log,total_malicious_urls_log,avg_after_hours_browsing_per_day_log,logon_std_dev_hours_log,after_hours_logons_log,weekend_logons_log,logons_on_other_user_pcs_log,after_hours_intensity,file_risk_composite,email_exfil_score,device_anomaly_score,logon_suspicion,ext_email_ratio,ext_email_ratio_zscore,off_hours_email_count,off_hours_email_ratio,bcc_abuse_flag,bcc_usage_rate,attachment_density,high_attachment_flag,unique_recipient_count,recipient_spread_zscore,email_exfil_composite,total_files_copied,avg_files_per_day,files_copy_volume_zscore,after_hours_file_ratio,after_hours_file_spike,exe_file_ratio,zip_file_ratio,risky_filetype_score,sensitive_doc_ratio,file_staging_composite,after_hours_logon_count,after_hours_logon_zscore,weekend_logon_count,weekend_logon_flag,other_pc_logon_count,other_pc_logon_flag,logon_time_std,logon_erratic_flag,late_hour_device_use,off_hours_intensity,temporal_anomaly_composite,malicious_url_avg,malicious_url_total,malicious_url_flag,malicious_url_zscore,distinct_domain_avg,domain_spread_zscore,after_hours_browsing_avg,after_hours_browse_flag,network_anomaly_composite,distinct_pcs_used,multi_pc_flag,missing_disconnects,missing_disc_zscore,never_used_device_flag,avg_device_connections,device_conn_zscore,device_anomaly_composite,email_file_exfil_chain,dual_off_hours_signal,network_file_chain,lateral_movement_score,exfil_chain_score
LHB0606,0.0,0.0,0.0,0.0,14.15853659,256.0,0.5216,0.442721792,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.3333333,16.62791667,191.0,49.25,0.0,1.0,7.954065041,17.04817073,0.094082858,0.0,0.0,0.0,0.0,1.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86948382,5.257495372,0.0,0.08991644,0.0,0.0,0.0,0.0,0.0,3.269541463,0.0,0.0,0.5216,1.013733626107036,0.0,0.0,0,0.0,0.442721792,0,256.0,-0.6868547832071575,0.01909316716410498,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.094082858,0,0.0,0.0,0.0,16.62791667,191.0,1,3.198468732074756,49.25,1.1319883966333217,0.0,0,2.1121995284164465,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13908873165687702
LHB0967,0.0,0.0,0.0,0.0,1.0,131.0,0.314387211,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.583333333,2.9,29.0,6.083333333,0.0,0.0,7.205973025,16.2977842,0.09840745,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.360976553,3.401197382,0.0,0.093861358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314387211,-1.0936722702083723,0.0,0.0,0,0.0,0.0,0,131.0,-1.0309704060564349,-0.6671122506644607,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.09840745,0,0.0,0.0,0.0,2.9,29.0,1,0.11781420766134645,6.083333333,-1.1902689875529506,0.0,0,-0.27008623919044894,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5789755292656507
LHL0309,0.0,0.0,0.0,0.0,14.56432749,801.0,0.394134044,0.322224453,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.5,14.18181818,156.0,33.91666667,0.0,1.0,7.711175337,15.7871869,0.107070639,0.0,0.0,0.0,0.0,1.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72009854,5.056245805,0.0,0.101717463,0.0,0.0,0.0,0.0,0.0,1.849664156,0.0,0.0,0.394134044,-0.2826270307338906,0.0,0.0,0,0.0,0.322224453,0,801.0,0.8134893324156917,-0.4697691729392065,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.107070639,0,0.0,0.0,0.0,14.18181818,156.0,1,2.6495446264348206,33.91666667,0.3070938819729273,0.0,0,1.3376926636878876,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19386352074307694
LHN0151,0.0,0.0,0.0,0.0,4.855491329,302.0,0.425693653,0.213690476,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333,6.0,72.0,22.75,0.0,0.8,8.495279383,16.50052987,0.132321775,0.0,0.0,0.0,0.0,1.0,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.945910149,4.290459441,0.0,0.124270193,0.0,0.0,0.0,0.0,0.0,0.441687923,0.0,0.0,0.425693653,0.0383420871134099,0.0,0.0,0,0.0,0.213690476,0,302.0,-0.5602202339986235,-0.6198012826092583,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.132321775,0,0.0,0.0,0.0,6.0,72.0,1,0.8134790528997733,22.75,-0.29364451488314947,0.0,0,-0.012282689720329682,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5113579636552855
LJB0826,0.0,0.0,0.0,0.0,1.0,142.0,0.332136445,0.488095238,24.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666667,1.25,5.0,7.25,1.166666667,0.2,8.488872832,19.51151252,0.127229798,0.0,0.0,0.0,0.0,0.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,3.218875825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810930216,1.791759469,0.773189888,0.119763116,0.0,0.0,0.0,24.0,0.0,0.162114217,0.0,0.0,0.332136445,-0.9131581206368323,24.0,24.0,0,0.0,0.488095238,0,142.0,-1.0006882312456986,1.0563669072784947,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.127229798,0,0.0,24.0,0.0,1.25,5.0,1,-0.252459016417171,7.25,-1.1275052744493874,1.166666667,1,0.7299137608095511,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2598566967075986
LJJ0905,0.0,0.0,0.0,0.0,3.0,257.0,0.352009744,0.670565302,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.08333333,1.428571429,10.0,16.83333333,0.0,0.0,9.341042805,17.94551533,0.819249561,0.0,0.0,20.0,0.6,1.0,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887303195,2.397895273,0.0,0.598424087,0.0,0.0,3.044522438,0.0,0.0,0.708136561,0.0,40.0,0.352009744,-0.7110416987018952,0.0,0.0,0,0.0,0.670565302,0,257.0,-0.6841018582243634,-0.6671122506644607,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,1,0.819249561,0,0.0,0.0,1.0,1.428571429,10.0,1,-0.21238615657223886,16.83333333,-0.6119462028538878,0.0,0,-0.27008623919044894,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14880515697167654
LLV0602,0.0,0.0,0.0,0.0,14.61849711,793.0,0.344527664,0.175563464,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.8333333,10.83333333,130.0,30.25,0.0,1.0,7.994845857,17.00582852,0.141170374,0.0,0.0,0.0,0.0,1.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.470920408,4.875197323,0.0,0.132054379,0.0,0.0,0.0,0.0,0.0,0.884221287,0.0,0.0,0.344527664,-0.7871363238686052,0.0,0.0,0,0.0,0.175563464,0,793.0,0.7914659325533379,-0.4743408674062197,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.141170374,0,0.0,0.0,0.0,10.83333333,130.0,1,1.8981177893514443,30.25,0.10983649781019143,0.0,0,0.777158576107981,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3040814439729765
LMF0980,0.0,0.0,0.0,0.0,10.66473988,596.0,0.426797386,0.731436314,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.1666667,4.0,16.0,29.16666667,0.0,0.4,9.461934524,15.55313102,2.386094227,0.0,0.0,0.0,0.3,1.1,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609437912,2.833213344,0.0,1.219677112,0.0,0.0,0.0,0.0,0.0,3.329266312,0.0,0.0,0.426797386,0.04956732781106725,0.0,0.0,0,0.0,0.731436314,0,596.0,0.2491397109428768,-0.5322551934296034,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.386094227,0,0.0,0.0,0.0,4.0,16.0,1,0.36466302371369147,29.16666667,0.051555907267144936,0.0,0,-0.1683238129755216,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5087873923913936
LNR0656,0.0,0.0,0.0,0.0,2.950581395,230.0,0.476019185,0.0,229.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.08333333,1.25,10.0,17.75,5.363636364,0.2,9.211368015,21.28899277,0.095742832,0.0,0.0,0.0,0.0,0.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,5.438079309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810930216,2.397895273,1.850599969,0.091432519,0.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,0.476019185,0.5501653359767308,229.0,229.0,0,0.0,0.0,0,230.0,-0.7584308327598073,1.4389289205715248,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.095742832,0,0.0,229.0,0.0,1.25,10.0,1,-0.252459016417171,17.75,-0.5626318566787101,5.363636364,1,0.7299137608095511,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4030845764229056
LNS0989,0.0,0.0,0.0,0.0,8.802898551,472.0,0.42178658,0.745472506,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.91666667,1.454545455,16.0,31.83333333,0.0,0.0,10.21736269,17.79845579,2.889771905,0.0,0.0,85.0,0.9,1.3,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897941593,2.833213344,0.0,1.35835052,0.0,0.0,4.454347296,0.0,0.0,2.767898024,0.0,170.0,0.42178658,-0.0013938226114222746,0.0,0.0,0,0.494567007,0.745472506,0,472.0,-0.09222298692360634,0.04540405304424164,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,85.0,1,2.889771905,1,0.0,0.0,1.6,1.454545455,16.0,1,-0.20655737696659085,31.83333333,0.195015822532794,0.0,0,-0.09140298495800486,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41064586231917055
LOF0311,0.0,0.0,0.0,0.0,14.57971014,812.0,0.389879518,0.414512922,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.25,14.0,140.0,39.16666667,0.0,1.0,7.738102119,15.76276493,0.132444724,0.0,0.0,0.0,0.0,1.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.708050201,4.94875989,0.0,0.124378769,0.0,0.0,0.0,0.0,0.0,2.356228392,0.0,0.0,0.389879518,-0.3258966243805805,0.0,0.0,0,0.0,0.414512922,0,812.0,0.843771507226428,-0.4634830930470632,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.132444724,0,0.0,0.0,0.0,14.0,140.0,1,2.6087431696441,39.16666667,0.5895305908582659,0.0,0,1.4644372622019795,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16697527027284817
LPC0492,0.0,0.0,0.0,0.0,14.71014493,779.0,0.298828361,0.51862069,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.3333333,5.4,54.0,35.83333333,0.0,0.8,8.629955944,17.04369698,1.639319199,0.0,0.0,26.0,0.6,1.8,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85629799,4.007333185,0.0,0.970521005,0.0,0.0,3.295836866,0.0,0.0,2.279757235,0.0,52.0,0.298828361,-1.2519096665974871,0.0,0.0,0,0.492019704,0.51862069,0,779.0,0.7529249827942188,0.19604723138951685,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.0,1,1.639319199,0,0.0,0.0,1.0,5.4,54.0,1,0.6788342441439488,35.83333333,0.41020569596924256,0.0,0,0.20029397533280058,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2654088559739987
LPH0572,0.0,0.0,0.0,0.0,1.0,40.0,0.362068966,0.876277493,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666667,2.0,2.0,8.0,0.0,0.0,8.536036036,18.48828829,0.143614792,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098612289,1.098612289,0.0,0.134194116,0.0,0.0,0.0,0.0,0.0,0.317272886,0.0,0.0,0.362068966,-0.6087368947491544,0.0,0.0,0,0.0,0.876277493,1,40.0,-1.2814865794907089,0.022279412512721496,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.143614792,0,0.0,0.0,0.0,2.0,2.0,1,-0.08415300547239034,8.0,-1.0871571731800533,0.0,0,-0.27008623919044894,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32087330588926627
LQP0508,0.0,0.0,0.0,0.0,2.906158358,224.0,0.466625078,0.553985873,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.41666667,1.25,5.0,16.0,0.0,0.0,11.28086411,16.31640284,2.53436125,0.0,0.0,92.0,0.9,1.3,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810930216,1.791759469,0.0,1.26253259,0.0,0.0,4.532599493,0.0,0.0,0.751252692,0.0,184.0,0.466625078,0.4546249179457866,0.0,0.0,0,0.0,0.553985873,0,224.0,-0.7749483826565726,-0.34713048373278027,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,92.0,1,2.53436125,0,0.0,0.0,1.0,1.25,5.0,1,-0.252459016417171,16.0,-0.6567774263071562,0.0,0,-0.27008623919044894,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029006775447378227
LRW0970,0.0,0.0,0.0,0.0,1.00297619,149.0,0.332161687,0.6884273,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2.090909091,23.0,6.416666667,0.0,0.0,7.225674374,16.26425819,0.122197846,0.0,0.0,0.0,0.0,0.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.128465252,3.17805383,0.0,0.115289125,0.0,0.0,0.0,0.0,0.0,0.229349736,0.0,0.0,0.332161687,-0.9129014031828013,0.0,0.0,0,0.0,0.6884273,0,149.0,-0.9814177563661391,-0.6671122506644607,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.122197846,0,0.0,0.0,0.0,2.090909091,23.0,1,-0.0637522768526222,6.416666667,-1.1723364980640483,0.0,0,-0.27008623919044894,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5789755292656507
LTS0860,0.0,0.0,0.0,0.0,14.7283237,798.0,0.46872762,0.20133438,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.8333333,12.25,147.0,40.66666667,0.0,1.0,7.726252408,17.76758189,0.126810706,0.0,0.0,0.0,0.0,1.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.583997552,4.997212274,0.0,0.119391258,0.0,0.0,0.0,0.0,0.0,1.389926411,0.0,0.0,0.46872762,0.4760082960154228,0.0,0.0,0,0.0,0.20133438,0,798.0,0.805230557467309,-0.13749539398103192,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.126810706,0,0.0,0.0,0.0,12.25,147.0,1,2.2160291441062787,40.66666667,0.6702267933969341,0.0,0,1.2700323862123797,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0825605682085671
LUR0896,0.0,0.0,0.0,0.0,2.948979592,231.0,0.332396346,0.230680507,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.4,7.0,13.5,0.0,0.0,10.13008409,16.3580976,3.803572586,47.0,3.0,51.0,1.8,2.0,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875468737,2.079441542,0.0,1.56935993,3.871201011,1.386294361,3.951243719,47.0,0.0,0.226119963,0.0,152.0,0.332396346,-0.9105148624552233,0.0,0.0,0,0.0,0.230680507,0,231.0,-0.7556779077770132,-0.6671122506644607,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.0,0.3839572916868471,3.0,1,51.0,1,3.803572586,1,0.0,47.0,2.4382394013658395,1.4,7.0,1,-0.2187978142282149,13.5,-0.7912710972049367,0.0,0,-0.27008623919044894,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4698828217617288
MAD0496,0.0,0.0,0.0,0.0,14.63559322,335.0,0.271145144,0.181239143,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.25,6.3125,101.0,32.0,0.0,1.0,8.209322034,17.28644068,0.116341475,0.0,23.0,0.0,0.3,1.5,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.989585213,4.624972813,0.0,0.110056799,0.0,3.17805383,0.0,0.0,0.0,0.719223985,0.0,23.0,0.271145144,-1.5334549081644975,0.0,0.0,0,0.0,0.181239143,0,335.0,-0.4693737095664143,-0.6671122506644607,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1,0.0,0,0.116341475,0,0.0,0.0,0.8,6.3125,101.0,1,0.8836065574600985,32.0,0.20398206743863762,0.0,0,0.21364969527452615,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14119924127112402
MAD0753,0.0,0.0,0.0,0.0,14.59248555,798.0,0.454159593,0.336502278,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5,10.9,109.0,37.58333333,0.0,1.0,7.970712909,17.02524085,0.111264171,0.0,0.0,0.0,0.0,1.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4765384,4.700480366,0.0,0.10549826,0.0,0.0,0.0,0.0,0.0,2.230107363,0.0,0.0,0.454159593,0.3278478173806695,0.0,0.0,0,0.0,0.336502278,0,798.0,0.805230557467309,-0.23454248091104005,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.111264171,0,0.0,0.0,0.0,10.9,109.0,1,1.9130783244056735,37.58333333,0.5043512655976888,0.0,0,0.9977450575408802,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17160262446205227
MAE0331,0.0,0.0,0.0,0.0,2.970930233,254.0,0.40688019,0.359099804,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33333333,1.2,6.0,13.83333333,0.0,0.0,7.196194605,18.2922447,0.10031738,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78845736,1.945910149,0.0,0.095598666,0.0,0.0,0.0,0.0,0.0,0.434084389,0.0,0.0,0.40688019,-0.1529955375942612,0.0,0.0,0,0.0,0.359099804,0,254.0,-0.692360633172746,-0.6671122506644607,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.10031738,0,0.0,0.0,0.0,1.2,6.0,1,-0.26367941714682297,13.83333333,-0.7733386079312241,0.0,0,-0.27008623919044894,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5789755292656507
MAH0149,0.0,0.0,0.0,0.0,10.75144509,590.0,0.395293719,0.684408602,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.5833333,4.888888889,44.0,25.25,0.0,0.4,10.46394346,16.54234104,2.347137117,0.0,0.0,0.0,0.3,1.1,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.773067336,3.80666249,0.0,1.208105389,0.0,0.0,0.0,0.0,0.0,2.908721992,0.0,0.0,0.395293719,-0.27083284590290746,0.0,0.0,0,0.0,0.684408602,0,590.0,0.23262216104611147,-0.5903476145066815,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.347137117,0,0.0,0.0,0.0,4.888888889,44.0,1,0.5641368144879955,25.25,-0.15915084398536916,0.0,0,-0.16318608136087268,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5295421429900482
MAH0864,0.0,0.0,0.0,0.0,14.58381503,782.0,0.330566582,0.39437178,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.25,14.54545455,160.0,32.08333333,0.0,1.0,7.699181118,17.79706166,0.087541868,0.0,0.0,0.0,0.0,1.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.743768284,5.081404365,0.0,0.083919983,0.0,0.0,0.0,0.0,0.0,1.901235547,0.0,0.0,0.330566582,-0.9291240200321993,0.0,0.0,0,0.0,0.39437178,0,782.0,0.7611837577426015,-0.48062694729836297,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.087541868,0,0.0,0.0,0.0,14.54545455,160.0,1,2.731147542260341,32.08333333,0.2084651896225722,0.0,0,1.3341961595074434,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19860541835042234
MAW0166,0.0,0.0,0.0,0.0,13.48265896,741.0,0.288301199,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.1666667,10.45454545,115.0,25.83333333,0.0,1.0,7.744990366,15.7594894,0.134777027,0.0,0.0,0.0,0.0,1.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.438386634,4.753590191,0.0,0.126436179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288301199,-1.3589735374006906,0.0,0.0,0,0.0,0.0,0,741.0,0.6483138334480385,-0.5040568814418059,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.134777027,0,0.0,0.0,0.0,10.45454545,115.0,1,1.8131147532487368,25.83333333,-0.12776898762187874,0.0,0,0.5983141160602748,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3498269749221643
MBG0438,0.0,0.0,0.0,0.0,8.696969697,395.0,0.388888889,0.420109507,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5,2.555555556,23.0,27.91666667,0.0,0.0,7.973758865,17.01276596,0.13387287,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.268511325,3.17805383,0.0,0.125639092,0.0,0.0,0.0,0.0,0.0,1.420875421,0.0,0.0,0.388888889,-0.3359715691064148,0.0,0.0,0,0.0,0.420109507,0,395.0,-0.3041982105987612,-0.6671122506644607,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.13387287,0,0.0,0.0,0.0,2.555555556,23.0,1,0.040518113845702586,27.91666667,-0.01569092818174523,0.0,0,-0.20438045119887435,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5662564217886585
