user,avg_daily_device_connections,above_avg_daily_counter,ratio_of_above_avg_days,risk_score_1,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,risk_score_2,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,risk_score_3,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,risk_score_4,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,risk_score_5,total_risk_score,never_used_device,onboarding_hour,onboarding_month,onboarding_weekday,odd_onboarding,label,avg_daily_device_connections_log,late_hour_device_use_log,missing_disconnects_log,distinct_pcs_used_log,above_avg_daily_counter_log,emails_sent_off_hours_log,total_files_copied_log,active_days_log,avg_files_copied_per_day_log,filetype_doc_log,filetype_exe_log,filetype_jpg_log,filetype_pdf_log,filetype_txt_log,filetype_zip_log,avg_malicious_urls_per_day_log,total_malicious_urls_log,avg_after_hours_browsing_per_day_log,logon_std_dev_hours_log,after_hours_logons_log,weekend_logons_log,logons_on_other_user_pcs_log,after_hours_intensity,file_risk_composite,email_exfil_score,device_anomaly_score,logon_suspicion,ext_email_ratio,ext_email_ratio_zscore,off_hours_email_count,off_hours_email_ratio,bcc_abuse_flag,bcc_usage_rate,attachment_density,high_attachment_flag,unique_recipient_count,recipient_spread_zscore,email_exfil_composite,total_files_copied,avg_files_per_day,files_copy_volume_zscore,after_hours_file_ratio,after_hours_file_spike,exe_file_ratio,zip_file_ratio,risky_filetype_score,sensitive_doc_ratio,file_staging_composite,after_hours_logon_count,after_hours_logon_zscore,weekend_logon_count,weekend_logon_flag,other_pc_logon_count,other_pc_logon_flag,logon_time_std,logon_erratic_flag,late_hour_device_use,off_hours_intensity,temporal_anomaly_composite,malicious_url_avg,malicious_url_total,malicious_url_flag,malicious_url_zscore,distinct_domain_avg,domain_spread_zscore,after_hours_browsing_avg,after_hours_browse_flag,network_anomaly_composite,distinct_pcs_used,multi_pc_flag,missing_disconnects,missing_disc_zscore,never_used_device_flag,avg_device_connections,device_conn_zscore,device_anomaly_composite,email_file_exfil_chain,dual_off_hours_signal,network_file_chain,lateral_movement_score,exfil_chain_score,iforest_prediction,iforest_raw_score,iforest_anomaly_score,is_anomaly,score_tier_critical,score_tier_high,score_tier_medium,score_tier_low,base_risk_score,anomaly_model_score,final_risk_score,risk_tier,risk_indicators
MDM0976,0.0,0.0,0.0,0.0,10.72463768,608.0,0.451239669,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.8333333,1.0,3.0,30.41666667,0.0,0.0,7.945857418,18.0493738,0.100436344,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,1.386294361,0.0,0.095706777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451239669,0.2981514599111853,0.0,0.0,0,0.0,0.0,0,608.0,0.2821748107364074,-0.362571734185901,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.100436344,0,0.0,0.0,0.0,1.0,3.0,1,-0.3085610200654312,30.41666667,0.1188027427160351,0.0,0,-0.132267174752169,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4382796619613134,1,0.231450675017725,3.456422420535558,0,0.19607843137254902,0.01871575836585302,0.1441239776265686,0.04502693928831078,17.08395418440977,96.54357757946444,40.92184120292617,Low,[CRITICAL] Any malicious URL access
MES0407,0.0,0.0,0.0,0.0,8.715116279,532.0,0.506984388,0.75850567,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33333333,3.0,24.0,36.33333333,0.0,0.0,7.947398844,18.06223507,0.092241597,0.0,0.0,0.0,0.0,0.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.386294361,3.218875825,0.0,0.088232096,0.0,0.0,0.0,0.0,0.0,3.35140261,0.0,0.0,0.506984388,0.8650891961193766,0.0,0.0,0,0.0,0.75850567,0,532.0,0.0729525120440467,-0.0346510630761161,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.092241597,0,0.0,0.0,0.0,3.0,24.0,1,0.1402550091206506,36.33333333,0.4371044301487987,0.0,0,0.0384009126460643,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2824716643713293,1,0.2288541881058725,4.176620026576029,0,0.2029569684436757,0.05430394459347365,0.1808006887375236,0.20399663424309963,21.730429916929783,95.82337997342397,43.958314933878036,Low,[CRITICAL] Any malicious URL access | [HIGH] External email ratio spike
MFV0897,0.0,0.0,0.0,0.0,2.929411765,248.0,0.437462236,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.91666667,1.0,5.0,17.25,0.0,0.0,9.242148362,18.26011561,0.139991404,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,1.791759469,0.0,0.131020722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437462236,0.1580315200155329,0.0,0.0,0,0.0,0.0,0,248.0,-0.7088781830695113,-0.5414031098543607,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.139991404,0,0.0,0.0,0.0,1.0,5.0,1,-0.3085610200654312,17.25,-0.5895305908582662,0.0,0,-0.2700862391904489,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5319111238269634,1,0.2368511527728717,1.9584710413173507,0,0.19607843137254902,0.00992005789165086,0.13043478260869565,0.0,15.898718554141103,98.04152895868265,40.541561675503566,Low,[CRITICAL] Any malicious URL access
MHA0798,0.0,0.0,0.0,0.0,8.757225434,521.0,0.441574168,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.08333333,2.75,11.0,25.33333333,0.0,0.0,8.228131021,17.27398844,0.117988676,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32175584,2.48490665,0.0,0.111531246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441574168,0.199850897013774,0.0,0.0,0,0.0,0.0,0,521.0,0.0426703372333104,-0.4766770895273196,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.117988676,0,0.0,0.0,0.0,2.75,11.0,1,0.0841530054723903,25.33333333,-0.1546677218014348,0.0,0,-0.2700862391904489,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5076782665862446,1,0.2400896181086859,1.0602053995951537,0,0.20020555361522502,0.012545171165094971,0.13043478260869565,0.0068089517948177304,16.411749842066513,98.93979460040485,41.170163269568015,Low,[CRITICAL] Any malicious URL access
MHG0244,0.0,0.0,0.0,0.0,8.654069767,489.0,0.466419448,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.58333333,1.0,3.0,31.5,0.0,0.0,7.944075144,17.05500963,0.089033433,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,1.386294361,0.0,0.085290544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466419448,0.4525336094095197,0.0,0.0,0,0.0,0.0,0,489.0,-0.0454232622161046,-0.3294533251674931,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.089033433,0,0.0,0.0,0.0,1.0,3.0,1,-0.3085610200654312,31.5,0.1770833332590816,0.0,0,-0.1010180883880812,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.419831324599161,1,0.2343796832670475,2.643992086453954,0,0.19607843137254902,0.02840673558552696,0.15083943176054862,0.0,17.28543603537547,97.35600791354605,41.30660759882664,Low,[CRITICAL] Any malicious URL access
MHG0733,0.0,0.0,0.0,0.0,14.37283237,809.0,0.469754369,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,5.916666667,71.0,36.16666667,0.0,0.8,7.978371869,17.02519268,0.108660184,0.0,0.0,0.0,0.0,1.0,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.933933958,4.276666119,0.0,0.103152244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.469754369,0.4864505901763105,0.0,0.0,0,0.0,0.0,0,809.0,0.8355127322780453,-0.1243694723273173,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.108660184,0,0.0,0.0,0.0,5.916666667,71.0,1,0.7947783850918225,36.16666667,0.4281381857809295,0.0,0,0.2800791562164705,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2692781849476537,1,0.2240402804235778,5.511872198525148,0,0.23505680811260213,0.03053579447633243,0.17976754198582745,0.1333236690146568,22.44085277884493,94.48812780147485,44.055035285633906,Low,[CRITICAL] Any malicious URL access | [CRITICAL] Malicious URL spike vs population | [HIGH] External email ratio spike
MHH0180,0.0,0.0,0.0,0.0,2.959558824,211.0,0.470943396,0.22484472,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,15.57142857,0.0,0.0,9.243593356,18.30188564,2.407792173,0.0,65.0,0.0,0.6,0.8,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.226064625,0.0,4.189654742,0.0,0.0,0.0,0.313385128,0.0,65.0,0.470943396,0.4985432921894002,0.0,0.0,0,0.488198758,0.22484472,0,211.0,-0.8107364074328975,0.354756943845104,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1,0.0,0,2.407792173,0,0.0,0.0,0.8,0.0,0.0,0,-0.532969034658472,15.57142857,-0.6798334842522007,0.0,0,-1.6034195725237823,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1103625447468896,1,0.1619567134181032,22.732231033261368,0,0.0,0.03129488547301804,0.2608695652173913,0.05702017195748439,5.300752771625058,77.26776896673863,26.89085763015913,Low,[HIGH] External email ratio spike
MIB0904,0.0,0.0,0.0,0.0,2.939130435,261.0,0.524734982,0.6617357,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.91666667,2.25,18.0,16.0,0.0,0.0,11.29415424,18.26295761,2.376293639,0.0,0.0,0.0,0.3,1.1,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.178654996,2.944438979,0.0,1.216778551,0.0,0.0,0.0,0.0,0.0,1.020571516,0.0,0.0,0.524734982,1.045617177231107,0.0,0.0,1,0.501972387,0.6617357,0,261.0,-0.6730901582931865,0.7320884753093924,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.376293639,0,0.0,0.0,0.0,2.25,18.0,1,-0.02805100182413,16.0,-0.6567774263071562,0.0,0,-0.2700862391904489,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05512698624826,1,0.1908883930435714,14.707339280533038,0,0.33333333333333337,0.06563616504870433,0.13043478260869565,0.16781485197609405,30.91541811915623,85.29266071946697,47.22859089924945,Medium,[CRITICAL] Any malicious URL access | [CRITICAL] BCC usage rate anomaly (data hiding) | [HIGH] External email ratio spike
MIC0726,0.0,0.0,0.0,0.0,14.64825581,749.0,0.449465209,0.333597936,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.3333333,4.636363636,51.0,37.91666667,0.0,0.8,7.946772639,17.04884393,0.094485751,0.0,0.0,0.0,0.0,1.0,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.729239112,3.951243719,0.0,0.090284619,0.0,0.0,0.0,0.0,0.0,2.196369231,0.0,0.0,0.449465209,0.2801047578479458,0.0,0.0,0,0.0,0.333597936,0,749.0,0.6703372333103923,-0.2938164494293533,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.094485751,0,0.0,0.0,0.0,4.636363636,51.0,1,0.5074681238276599,37.91666667,0.5222837554093758,0.0,0,0.1566765869767652,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35660551277598,1,0.2273616244716029,4.590618168202375,0,0.22096622913498715,0.017582918985436288,0.19061558331255843,0.19156620660595086,21.543589932296133,95.40938183179763,43.70332750214658,Low,[CRITICAL] Any malicious URL access
MIL0255,0.0,0.0,0.0,0.0,8.825581395,525.0,0.480722892,0.368247694,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.91666667,4.727272727,52.0,40.0,0.0,0.8,7.733815029,16.75785164,0.136613372,0.0,0.0,0.0,0.0,1.0,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.745239454,3.970291914,0.0,0.128053114,0.0,0.0,0.0,0.0,0.0,1.562349398,0.0,0.0,0.480722892,0.5980032127515087,0.0,0.0,0,0.0,0.368247694,0,525.0,0.0536820371644872,-0.2135961722938129,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.136613372,0,0.0,0.0,0.0,4.727272727,52.0,1,0.5278688524474281,40.0,0.6343618143115346,0.0,0,0.2291176250673427,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3125488462358219,1,0.2329034452603321,3.0534619256929383,0,0.22196674361906063,0.037538248631064836,0.20352991820467048,0.10195298042073174,22.043514457417544,96.94653807430706,44.5144215424844,Low,[CRITICAL] Any malicious URL access | [HIGH] External email ratio spike
MIM0712,0.0,0.0,0.0,0.0,1.0,135.0,0.280639432,0.81120944,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,3.111111111,28.0,5.583333333,0.0,0.4,7.741811175,16.76045279,0.134339423,0.0,0.0,0.0,0.0,0.8,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.413693335,3.36729583,0.0,0.126050475,0.0,0.0,0.0,0.0,0.0,0.227657356,0.0,0.0,0.280639432,-1.436895624304288,0.0,0.0,0,0.0,0.81120944,1,135.0,-1.0199587061252582,0.0222794125127214,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.134339423,0,0.0,0.0,0.0,3.111111111,28.0,1,0.1651892329393875,5.583333333,-1.2171677217325068,0.0,0,-0.2700862391904489,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3208733058892662,1,0.2052199798135562,10.732131689311144,0,0.2041798194773198,0.0,0.21739130434782608,0.20572109392799892,20.20032374661286,89.26786831068885,40.92058711583566,Low,[CRITICAL] Any malicious URL access
MJB0588,0.0,0.0,0.0,0.0,1.100591716,171.0,0.440134907,0.220430108,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333,1.0,1.0,7.75,0.0,0.0,8.480202312,18.52528902,0.121108637,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,0.693147181,0.0,0.11431805,0.0,0.0,0.0,0.0,0.0,0.106778291,0.0,0.0,0.440134907,0.185213252627178,0.0,0.0,0,0.0,0.220430108,0,171.0,-0.9208534067446662,-0.5235987129465081,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.121108637,0,0.0,0.0,0.0,1.0,1.0,1,-0.3085610200654312,7.75,-1.1006065402698313,0.0,0,-0.2700862391904489,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5252453129777084,1,0.2325582519735359,3.149209521275659,0,0.19607843137254902,0.011626327381917045,0.13043478260869565,0.05590063517064958,16.507172899069605,96.85079047872433,40.61025817296602,Low,[CRITICAL] Any malicious URL access
MJM0510,0.0,0.0,0.0,0.0,2.930029155,247.0,0.393183201,0.751243781,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.888888889,17.0,16.25,0.0,0.0,11.35524458,16.12041246,2.553226709,0.0,0.0,116.0,0.9,1.5,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.060871961,2.890371758,0.0,1.267856123,0.0,0.0,4.762173935,0.0,0.0,0.865461566,0.0,232.0,0.393183201,-0.2922973418876597,0.0,0.0,1,0.502487562,0.751243781,0,247.0,-0.7116311080523056,0.0257092215215941,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,116.0,1,2.553226709,0,0.0,0.0,1.0,1.888888889,17.0,1,-0.1090872292911273,16.25,-0.6433280592173782,0.0,0,-0.2700862391904489,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1105811569706809,1,0.183975711731678,16.624736402552188,0,0.3396419069279826,0.11627906976744186,0.13043478260869565,0.19051392256224986,34.017420295506426,83.37526359744781,48.82477328608884,Medium,[CRITICAL] Any malicious URL access | [CRITICAL] BCC usage rate anomaly (data hiding) | [HIGH] Logons on other users PCs
MJS0890,0.0,0.0,0.0,0.0,2.962318841,244.0,0.553217078,0.72407045,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,1.714285714,12.0,19.33333333,0.0,0.0,9.235115607,18.27519268,0.114176472,0.0,0.0,0.0,0.0,0.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99852883,2.564949357,0.0,0.108115542,0.0,0.0,0.0,0.0,0.0,1.186610543,0.0,0.0,0.553217078,1.3352872180596265,0.0,0.0,0,0.0,0.72407045,0,244.0,-0.7198898830006882,0.2297150528277464,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.114176472,0,0.0,0.0,0.0,1.714285714,12.0,1,-0.1482695811345186,19.33333333,-0.4774525319561075,0.0,0,-0.2700862391904489,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2432112121440861,1,0.2265641224500012,4.811824385013296,0,0.19607843137254902,0.08381952223095089,0.13043478260869565,0.18362282008816178,21.1220306398619,95.1881756149867,43.34187413239934,Low,[CRITICAL] Any malicious URL access | [HIGH] External email ratio spike
MKG0711,0.0,0.0,0.0,0.0,1.0,143.0,0.447602131,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666667,1.7,17.0,7.833333333,0.0,0.0,7.724277456,16.77360308,0.117672851,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993251773,2.890371758,0.0,0.111248712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447602131,0.2611567885578097,0.0,0.0,0,0.0,0.0,0,143.0,-0.9979353062629044,-0.4738546853816332,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.117672851,0,0.0,0.0,0.0,1.7,17.0,1,-0.1514754098503025,7.833333333,-1.0961234179245043,0.0,0,-0.2700862391904489,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5066215831011106,1,0.2323359624608136,3.210866822215505,0,0.19607843137254902,0.016393504669425803,0.13043478260869565,0.0,16.204373964568973,96.78913317778449,40.37980172853362,Low,[CRITICAL] Any malicious URL access
MKL0941,0.0,0.0,0.0,0.0,8.592485549,506.0,0.317824648,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666667,1.5,3.0,27.5,0.0,0.0,7.228371869,16.26965318,0.118648923,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916290732,1.386294361,0.0,0.112121638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317824648,-1.05871267607824,0.0,0.0,0,0.0,0.0,0,506.0,0.001376462491397,-0.6383504064103209,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.118648923,0,0.0,0.0,0.0,1.5,3.0,1,-0.1963570127689107,27.5,-0.0381065401773669,0.0,0,-0.2163993307028095,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5578148129044842,1,0.2311873681604836,3.52945686079159,0,0.19607843137254902,0.0,0.13043478260869565,0.0002196436062844254,15.43239938621663,96.47054313920842,39.74384251211416,Low,[CRITICAL] Any malicious URL access
MKP0861,0.0,0.0,0.0,0.0,14.44347826,809.0,0.50199104,0.710014048,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.8333333,7.0,70.0,39.33333333,0.0,0.8,9.75732034,17.80207129,2.411103945,0.0,0.0,0.0,0.3,1.7,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.079441542,4.262679877,0.0,1.227035977,0.0,0.0,0.0,0.0,0.0,5.147954495,0.0,0.0,0.50199104,0.8143055979238297,0.0,0.0,0,0.0,0.710014048,0,809.0,0.8355127322780453,0.090379924613742,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.411103945,0,0.0,0.0,0.0,7.0,70.0,1,1.0378870674928142,39.33333333,0.5984968352261351,0.0,0,0.5185534463423002,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1427148261635039,1,0.1997730203856232,12.242975869687966,0,0.2469796056988865,0.05111612336643841,0.19939733101191956,0.3133818136274793,26.54552719808208,87.75702413031203,44.908976277751066,Medium,[CRITICAL] Any malicious URL access | [CRITICAL] Malicious URL spike vs population | [HIGH] External email ratio spike
MKS0204,0.0,0.0,0.0,0.0,10.6416185,570.0,0.309887193,0.189027702,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0833333,9.0,108.0,28.25,0.0,1.0,7.226348747,17.27365125,0.112575736,0.0,0.0,0.0,0.0,1.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302585093,4.691347882,0.0,0.10667781,0.0,0.0,0.0,0.0,0.0,0.623356897,0.0,0.0,0.309887193,-1.139438578902405,0.0,0.0,0,0.0,0.189027702,0,570.0,0.1775636613902271,-0.6017768506742147,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.112575736,0,0.0,0.0,0.0,9.0,108.0,1,1.486703096678896,28.25,0.0022415610919671,0.0,0,0.4704773591715316,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4111586921295647,1,0.2190812502707372,6.887377550797541,0,0.26899092432649185,0.0,0.13069306929661967,0.07627107293308624,21.89490832818889,93.11262244920246,43.26022256449296,Low,[CRITICAL] Any malicious URL access | [CRITICAL] Malicious URL spike vs population
MLD0755,0.0,0.0,0.0,0.0,14.68115942,796.0,0.49284328,0.794669299,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5,6.25,75.0,44.75,0.0,0.8,10.02476821,17.01999037,2.418309865,0.0,0.0,0.0,0.3,1.5,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.981001469,4.33073334,0.0,1.229146237,0.0,0.0,0.0,0.0,0.0,5.749838266,0.0,0.0,0.49284328,0.7212705905040975,0.0,0.0,0,0.498321816,0.794669299,1,796.0,0.7997247075017205,1.3984812263012787,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.418309865,0,0.0,0.0,0.0,6.25,75.0,1,0.8695810565480334,44.75,0.889899789017317,0.0,0,0.572939089372093,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3575546788324144,1,0.176767268197696,18.624170234763515,0,0.25912359240696925,0.04527606905661972,0.3199311235449278,0.32913948245376434,30.409567770562184,81.37582976523649,45.69944636896447,Medium,[CRITICAL] Any malicious URL access | [CRITICAL] Malicious URL spike vs population | [HIGH] External email ratio spike
